工作/测试,时间,fpga时间,机械方位角,俯仰波束中心角,跟踪航迹号,CPI计数,周期计数,点迹距离,点迹方位,点迹俯仰,点迹速度,和路强度,方位强度,俯仰强度,方位差和比,俯仰差和比,波形模式,点迹多普勒标志,多普勒基底,距离基底,航向角,纵摇角,横摇角
搜索,2025-1225-17 09:18:24:300,4028608,48.33,-2.5,0,5342,451,1496,46.63,-2.65,2.4,7650.48,6203.12,368.16,0.8,0.05,长脉冲,有效,769.241,427.315,0,0,0
搜索,2025-1225-17 09:18:24:400,4028627,50.52,12.5,0,5345,451,536,51.94,9.09,0,8877.7,5549.76,6745.05,0.63,0.76,短脉冲,无效,823.08,802.124,0,0,0
搜索,2025-1225-17 09:18:24:400,4028638,51.4,-2.5,0,5353,451,1754,49.54,-3.3,-2.4,24297.05,22767.98,3897.39,0.94,0.16,长脉冲,有效,885.151,2219.69,0,0,0
搜索,2025-1225-17 09:18:24:400,4028638,51.4,-2.5,0,5353,451,1766,49.65,-1.92,2.4,22017.22,18719.79,1849.98,0.85,0.08,长脉冲,有效,872.792,2383.851,0,0,0
搜索,2025-1225-17 09:18:24:400,4028638,51.4,-2.5,0,5353,451,500,51.17,-3.87,78,9304.82,846.81,2415.73,0.09,0.25,短脉冲,有效,470.803,400.774,0,0,0
搜索,2025-1225-17 09:18:24:400,4028646,52,2.5,0,5354,451,1760,51.45,-0.88,-2.4,7610.35,1709.4,6704.67,0.22,0.88,长脉冲,有效,1025.122,231.495,0,0,0
搜索,2025-1225-17 09:18:24:400,4028660,53.84,22.5,0,5358,451,536,52.82,19.4,0,3518.56,1530.84,2182.13,0.44,0.61,短脉冲,无效,161.791,461.42,0,0,0
搜索,2025-1225-17 09:18:24:400,4028691,56.8,22.5,0,5369,451,554,56.07,19.07,0,4977.73,1514.31,3878.8,0.3,0.77,短脉冲,无效,320.548,641.536,0,0,0
搜索,2025-1225-17 09:18:24:400,4028692,56.9,27.5,0,5370,451,1760,56.72,24.09,0,3454.94,246.28,2626.24,0.08,0.76,长脉冲,无效,226.652,147.927,0,0,0
搜索,2025-1225-17 09:18:24:400,4028719,59.43,12.5,0,5378,451,638,59.06,11.82,0,12769.89,1908.48,1758.7,0.14,0.14,短脉冲,无效,955.534,1589.697,0,0,0
搜索,2025-1225-17 09:18:24:500,4028730,60.31,-2.5,0,5386,451,1970,59.68,-1.97,-3.6,22022.26,5779.61,1649.46,0.27,0.08,长脉冲,有效,1478.342,2804.527,0,0,0
搜索,2025-1225-17 09:18:24:500,4028761,63.4,-2.5,0,5397,451,2174,63.02,-0.83,2.4,24311.01,3743.82,7260.09,0.16,0.3,长脉冲,有效,1816.185,1825.197,0,0,0
搜索,2025-1225-17 09:18:24:500,4028761,63.4,-2.5,0,5397,451,2180,63.64,-1.14,-2.4,16948.65,1696.66,3972.53,0.09,0.24,长脉冲,有效,1507.87,2453.416,0,0,0
搜索,2025-1225-17 09:18:24:500,4028761,63.4,-2.5,0,5397,451,4159,62.46,-3.71,78,822.39,327.46,189.25,0.39,0.24,长脉冲,有效,131.225,80.389,0,0,0
搜索,2025-1225-17 09:18:24:500,4028761,63.4,-2.5,0,5397,451,99,63.04,-5.64,2.4,1156.9,168.35,1124.12,0.14,0.98,短脉冲,有效,95.393,24.86,0,0,0
搜索,2025-1225-17 09:18:24:500,4028761,63.4,-2.5,0,5397,451,1046,62.77,-3.35,-2.4,8055.96,2094.41,1359.96,0.27,0.17,短脉冲,有效,459.312,583.413,0,0,0
搜索,2025-1225-17 09:18:24:500,4028781,65.44,12.5,0,5400,451,1064,66.08,9.07,0,2266.32,608.87,1908.33,0.27,0.83,短脉冲,无效,304.646,147.09,0,0,0
搜索,2025-1225-17 09:18:24:500,4028792,66.4,-2.5,0,5408,451,2174,66.26,-1.86,-2.4,49786.53,2714.93,4712.69,0.05,0.09,长脉冲,有效,2432.897,4550.711,0,0,0
搜索,2025-1225-17 09:18:24:500,4028792,66.4,-2.5,0,5408,451,2180,66.62,-1.77,2.4,41216.79,3775.62,4612.5,0.09,0.11,长脉冲,有效,1839.132,3063.09,0,0,0
搜索,2025-1225-17 09:18:24:500,4028792,66.4,-2.5,0,5408,451,290,67.14,-3.06,-2.4,6987.12,2176.9,830.52,0.31,0.13,短脉冲,有效,523,502.998,0,0,0
搜索,2025-1225-17 09:18:24:500,4028792,66.4,-2.5,0,5408,451,1076,66.88,-5.15,2.4,9262.65,1855.33,4667.27,0.2,0.5,短脉冲,有效,480.095,720.748,0,0,0
搜索,2025-1225-17 09:18:24:500,4028812,68.41,12.5,0,5411,451,314,68.03,16.35,0,11676.58,1798.73,9629.09,0.16,0.82,短脉冲,无效,1025.695,389.017,0,0,0
搜索,2025-1225-17 09:18:24:500,4028813,68.69,17.5,0,5412,451,320,69.37,14.2,0,4291.97,1214.38,2965.89,0.28,0.69,短脉冲,无效,585.092,370.164,0,0,0
搜索,2025-1225-17 09:18:24:600,4028823,69.26,-2.5,0,5419,451,4278,70.72,-3.27,2.4,2189,1416.42,340.63,0.65,0.16,长脉冲,有效,362.324,97.123,0,0,0
搜索,2025-1225-17 09:18:24:600,4028843,71.64,17.5,0,5423,451,302,70.68,15.84,0,8968.63,3675.25,2761.33,0.41,0.31,短脉冲,无效,1011.377,788.615,0,0,0
搜索,2025-1225-17 09:18:24:600,4028884,75.42,-2.5,0,5441,451,3049,76.58,-4.67,2.4,6499.15,3223.43,2630.52,0.49,0.41,长脉冲,有效,686.986,661.382,0,0,0
搜索,2025-1225-17 09:18:24:600,4028884,75.42,-2.5,0,5441,451,3043,76.88,-4.35,-2.4,4648.56,3023.49,1606.56,0.65,0.35,长脉冲,有效,431.37,634.038,0,0,0
搜索,2025-1225-17 09:18:24:600,4028904,77.44,12.5,0,5444,451,428,76.78,9.33,0,13379.19,3668.11,12902.9,0.27,0.96,短脉冲,无效,1477.764,1738.074,0,0,0
搜索,2025-1225-17 09:18:24:700,4028915,78.32,-2.5,0,5452,451,2576,80.23,-2.94,2.4,7116.75,6694.28,696.19,0.94,0.09,长脉冲,有效,1085.711,932.341,0,0,0
搜索,2025-1225-17 09:18:24:700,4028915,78.32,-2.5,0,5452,451,2588,78.86,-2.88,-2.4,11855.22,2658.49,1036.23,0.22,0.09,长脉冲,有效,1831.399,873.601,0,0,0
搜索,2025-1225-17 09:18:24:700,4028934,80.42,12.5,0,5455,451,440,79.57,9.06,0,6877.83,2450.32,5646.81,0.36,0.82,短脉冲,无效,634.786,648.53,0,0,0
搜索,2025-1225-17 09:18:24:700,4028946,81.3,-2.5,0,5463,451,2588,80.85,-1.82,2.4,13503.39,2489.14,1364.66,0.19,0.09,长脉冲,有效,958.17,2164.798,0,0,0
搜索,2025-1225-17 09:18:24:700,4028976,84.35,-2.5,0,5474,451,5346,84.08,-3.22,78,5663.76,605.82,825.13,0.11,0.14,长脉冲,有效,857.874,670.415,0,0,0
搜索,2025-1225-17 09:18:24:800,4029015,87.97,2.5,0,5486,451,1100,86.86,1.85,7.3,5707.87,2749.24,754.04,0.49,0.13,短脉冲,有效,121.049,207.433,0,0,0
搜索,2025-1225-17 09:18:24:800,4029099,96.35,-2.5,0,5518,451,1281,96.79,-1.54,78,266.25,48.89,41.48,0.19,0.16,长脉冲,有效,30.796,43.193,0,0,0
搜索,2025-1225-17 09:18:27:800,4032110,30.17,-2.5,0,6596,452,752,30.32,-1.88,78,6848.17,443.59,621.2,0.06,0.09,短脉冲,有效,469.044,239.386,0,0,0
搜索,2025-1225-17 09:18:27:900,4032130,32.5,17.5,0,6600,452,398,32.94,19.15,0,18305.64,3369.97,5427.68,0.19,0.3,短脉冲,无效,1267.412,1222.402,0,0,0
搜索,2025-1225-17 09:18:27:900,4032131,32.59,22.5,0,6601,452,392,33.81,19.2,0,8927.92,4684.36,6186.18,0.52,0.69,短脉冲,无效,678.052,937.246,0,0,0
搜索,2025-1225-17 09:18:27:900,4032148,33.73,2.5,0,6608,452,290,33.56,3.48,3.6,5669.82,379.56,913.85,0.06,0.16,短脉冲,有效,148.539,430.304,0,0,0
搜索,2025-1225-17 09:18:27:900,4032160,35.25,12.5,0,6610,452,410,34.49,15.5,0,25835.79,8199.68,15859.65,0.31,0.61,短脉冲,无效,2415.98,1872.148,0,0,0
搜索,2025-1225-17 09:18:27:900,4032161,35.46,17.5,0,6611,452,410,35.03,16.74,0,23361.84,4097.77,3537.49,0.17,0.16,短脉冲,无效,2181.904,1859.719,0,0,0
搜索,2025-1225-17 09:18:27:900,4032162,35.56,22.5,0,6612,452,410,34.86,19.22,0,12449.49,3648.16,8519.23,0.3,0.68,短脉冲,无效,1015.283,1540.282,0,0,0
搜索,2025-1225-17 09:18:27:900,4032171,36.14,-2.5,0,6618,452,1214,36.4,-1.79,78,10071.63,1084.94,1082.26,0.11,0.11,短脉冲,有效,671.7,232.391,0,0,0
搜索,2025-1225-17 09:18:27:900,4032192,38.52,17.5,0,6622,452,434,38.99,18.99,0,20131.95,3946.23,5301.31,0.19,0.27,短脉冲,无效,1135.805,1995.9,0,0,0
搜索,2025-1225-17 09:18:27:900,4032193,38.62,22.5,0,6623,452,434,37.81,19.06,0,13409.86,4557.1,10790.52,0.35,0.8,短脉冲,无效,667.345,1850.314,0,0,0
搜索,2025-1225-17 09:18:27:900,4032202,39.22,-2.5,0,6629,452,1215,41.1,-4.77,-2.4,3155.52,2900.67,1339.68,0.91,0.43,长脉冲,有效,336.872,449.279,0,0,0
搜索,2025-1225-17 09:18:27:900,4032202,39.22,-2.5,0,6629,452,4566,38.93,0.22,35.3,1179.21,138.92,640.3,0.11,0.54,长脉冲,有效,85.475,114.334,0,0,0
搜索,2025-1225-17 09:18:27:900,4032202,39.22,-2.5,0,6629,452,392,38.94,-4.97,78,6049.29,681.61,2815.93,0.11,0.47,短脉冲,有效,501.852,286.171,0,0,0
搜索,2025-1225-17 09:18:27:900,4032202,39.22,-2.5,0,6629,452,1202,39.03,-4.37,-2.4,13660.04,1046.61,4765.96,0.08,0.35,短脉冲,有效,589.905,881.56,0,0,0
搜索,2025-1225-17 09:18:27:900,4032209,39.82,2.5,0,6630,452,4566,38.43,-0.28,35.3,743.3,462.62,397.88,0.63,0.54,长脉冲,有效,82.363,111.387,0,0,0
搜索,2025-1225-17 09:18:28:000,4032233,42.2,-2.5,0,6640,452,2582,41.81,-3.3,-15.8,1257.76,198.95,201.46,0.16,0.16,长脉冲,有效,77.87,100.121,0,0,0
搜索,2025-1225-17 09:18:28:000,4032233,42.2,-2.5,0,6640,452,1172,41.87,-5.78,2.4,3066.28,415.59,2108.65,0.14,0.69,短脉冲,有效,220.111,141.053,0,0,0
搜索,2025-1225-17 09:18:28:000,4032252,44.32,12.5,0,6643,452,1502,46.06,9.25,0,2007.38,1634.43,1891.15,0.82,0.94,长脉冲,无效,257.856,140.837,0,0,0
搜索,2025-1225-17 09:18:28:000,4032253,44.5,17.5,0,6644,452,434,43.98,19.07,0,15206.06,3258.56,4254.83,0.22,0.28,短脉冲,无效,1216.282,1302.811,0,0,0
搜索,2025-1225-17 09:18:28:000,4032254,44.6,22.5,0,6645,452,434,43.62,19.4,0,10477.86,4364.67,10299.78,0.41,0.98,短脉冲,无效,548.083,766.697,0,0,0
搜索,2025-1225-17 09:18:28:000,4032263,45.17,-2.5,0,6651,452,290,45.61,-3.93,2.4,5741.26,1062.83,1545.49,0.19,0.27,短脉冲,有效,427.974,245.565,0,0,0
搜索,2025-1225-17 09:18:28:000,4032283,47.18,12.5,0,6654,452,482,46.28,12.83,0,8721.9,3333.46,343.6,0.38,0.05,短脉冲,无效,800.587,731.314,0,0,0
搜索,2025-1225-17 09:18:28:000,4032286,47.67,27.5,0,6657,452,1502,48.03,24.18,0,2096.23,314.78,1466.68,0.16,0.69,长脉冲,无效,117.845,151.146,0,0,0
搜索,2025-1225-17 09:18:28:000,4032294,48.16,-2.5,0,6662,452,1496,46.87,-2.61,2.4,10931.11,6215.25,435.83,0.57,0.05,长脉冲,有效,1044.551,602.999,0,0,0
搜索,2025-1225-17 09:18:28:000,4032294,48.16,-2.5,0,6662,452,482,48.01,-5.25,78,8517.9,514.42,4491.95,0.06,0.52,短脉冲,有效,366.137,303.998,0,0,0
搜索,2025-1225-17 09:18:28:100,4032316,50.63,22.5,0,6667,452,476,48.83,19.07,0,4393.44,3874.89,3454.07,0.88,0.79,短脉冲,无效,88.827,603.32,0,0,0
搜索,2025-1225-17 09:18:28:100,4032317,50.72,27.5,0,6668,452,1760,49.53,25.31,0,690.07,357.68,280.51,0.52,0.41,长脉冲,无效,92.284,95.865,0,0,0
搜索,2025-1225-17 09:18:28:100,4032344,53.27,12.5,0,6676,452,554,52.02,9.09,0,6911.83,3794.09,5229.78,0.55,0.76,短脉冲,无效,667.05,973.926,0,0,0
搜索,2025-1225-17 09:18:28:100,4032378,56.64,27.5,0,6690,452,1760,56.56,24.21,0,3871.75,117.79,3585.87,0.03,0.93,长脉冲,无效,192.952,123.665,0,0,0
搜索,2025-1225-17 09:18:28:100,4032386,57.12,-2.5,0,6695,452,2192,58.35,-2.45,-2.4,9294.04,4951.99,108.62,0.54,0.02,长脉冲,有效,499.068,1335.143,0,0,0
搜索,2025-1225-17 09:18:28:200,4032417,60.15,-2.5,0,6706,452,1970,60.88,-3.19,-2.4,15373.96,4683.83,2161.92,0.3,0.14,长脉冲,有效,942.188,916.511,0,0,0
搜索,2025-1225-17 09:18:28:200,4032417,60.15,-2.5,0,6706,452,1982,60.38,-3.5,2.4,20629.09,2017.3,4016.6,0.09,0.19,长脉冲,有效,1309.947,772.944,0,0,0
搜索,2025-1225-17 09:18:28:200,4032417,60.15,-2.5,0,6706,452,3121,58.23,-1.78,3.6,557.92,552.03,60.78,0.99,0.11,长脉冲,有效,22.546,30.829,0,0,0
搜索,2025-1225-17 09:18:28:200,4032448,63.13,-2.5,0,6717,452,4159,61.92,-3.52,78,519.67,275.87,102.67,0.54,0.2,长脉冲,有效,82.421,62.295,0,0,0
搜索,2025-1225-17 09:18:28:200,4032478,66.14,-2.5,0,6728,452,2174,66.42,-1.37,2.4,51373.44,5961.75,9705,0.11,0.19,长脉冲,有效,2451.695,3093.491,0,0,0
搜索,2025-1225-17 09:18:28:300,4032509,69.1,-2.5,0,6739,452,1880,69.65,-1.54,2.4,23998.39,5532.49,3702.18,0.24,0.16,长脉冲,有效,1454.572,2768.151,0,0,0
搜索,2025-1225-17 09:18:28:300,4032509,69.1,-2.5,0,6739,452,4278,70.71,-3.1,2.4,2166.33,1584.33,273.6,0.72,0.13,长脉冲,有效,272.121,85.189,0,0,0
搜索,2025-1225-17 09:18:28:300,4032509,69.1,-2.5,0,6739,452,4284,69.96,-2.65,-2.4,1980.64,716.55,95.7,0.36,0.05,长脉冲,有效,250.458,101.347,0,0,0
搜索,2025-1225-17 09:18:28:300,4032529,71.17,12.5,0,6742,452,326,70.85,9.34,0,13293.68,1731.62,8476.41,0.13,0.63,短脉冲,无效,1226.155,862.981,0,0,0
搜索,2025-1225-17 09:18:28:300,4032531,71.57,22.5,0,6744,452,302,72.37,19.17,0,3093.21,1037.73,2185.3,0.33,0.71,短脉冲,无效,252.616,143.457,0,0,0
搜索,2025-1225-17 09:18:28:300,4032561,74.67,22.5,0,6755,452,284,75.39,26.46,0,4565.54,1369.09,3880.76,0.3,0.85,短脉冲,无效,495.418,485.233,0,0,0
搜索,2025-1225-17 09:18:28:300,4032562,74.76,27.5,0,6756,452,2702,73.88,24.36,0,1097.76,410.14,693.64,0.38,0.63,长脉冲,无效,149.07,134.738,0,0,0
搜索,2025-1225-17 09:18:28:300,4032601,78.16,-2.5,0,6772,452,2582,78.77,-2.86,-2.4,10306.28,2628.75,867.88,0.25,0.08,长脉冲,有效,1367.39,1094.795,0,0,0
搜索,2025-1225-17 09:18:28:400,4032621,80.15,12.5,0,6775,452,434,79.11,10.19,0,9876.96,4403.53,4250.92,0.44,0.43,短脉冲,无效,1081.694,809.372,0,0,0
搜索,2025-1225-17 09:18:28:400,4032632,81.12,-2.5,0,6783,452,2582,80.49,-1.91,-2.4,14883.62,3881.79,1262.37,0.27,0.08,长脉冲,有效,1179.059,2437.181,0,0,0
搜索,2025-1225-17 09:18:28:400,4032632,81.12,-2.5,0,6783,452,2588,80.49,-1.9,2.4,16273,4237.17,1424.64,0.27,0.09,长脉冲,有效,1125.563,2366.535,0,0,0
搜索,2025-1225-17 09:18:28:400,4032663,84.08,-2.5,0,6794,452,3793,85.79,-3,2.4,928.05,737.96,100.8,0.79,0.11,长脉冲,有效,141.814,94.377,0,0,0
搜索,2025-1225-17 09:18:28:400,4032663,84.08,-2.5,0,6794,452,5346,83.93,-3.04,78,6101.77,370.04,707.79,0.06,0.11,长脉冲,有效,900.391,694.258,0,0,0
搜索,2025-1225-17 09:18:28:400,4032663,84.08,-2.5,0,6794,452,794,84.52,-1.84,2.4,4190.78,771.37,410.72,0.19,0.09,短脉冲,有效,337.087,157.835,0,0,0
搜索,2025-1225-17 09:18:28:400,4032670,84.67,2.5,0,6795,452,1118,84.38,1.81,2.4,6146.5,719.7,856.72,0.11,0.14,短脉冲,有效,198.844,311.591,0,0,0
搜索,2025-1225-17 09:18:28:500,4032755,93.09,-2.5,0,6827,452,1227,94.14,-4.3,78,298.38,133.54,100.28,0.44,0.33,长脉冲,有效,42.557,46.433,0,0,0
搜索,2025-1225-17 09:18:28:600,4032897,107.2,12.5,0,6874,452,159,108.4,9.24,0,168.47,86.92,114.08,0.52,0.68,短脉冲,无效,23.607,19.652,0,0,0
搜索,2025-1225-17 09:18:28:700,4032916,108.69,2.5,0,6883,452,704,110.35,5.67,-8.5,1746.8,1330.92,1146.23,0.76,0.66,短脉冲,有效,44.507,83.556,0,0,0
搜索,2025-1225-17 09:18:31:500,4035816,32.03,12.5,0,7919,453,428,31.32,9.51,0,18349.3,5423.33,10777.82,0.3,0.58,短脉冲,无效,1788.663,1661.744,0,0,0
搜索,2025-1225-17 09:18:31:600,4035846,34.99,12.5,0,7930,453,1215,36.79,9.09,0,1262.52,1075.81,1092.21,0.85,0.87,长脉冲,无效,165.382,170.051,0,0,0
搜索,2025-1225-17 09:18:31:600,4035848,35.36,22.5,0,7932,453,404,35.05,19.25,0,9876.27,1229.13,9314.41,0.13,0.94,短脉冲,无效,307.91,1119.605,0,0,0
搜索,2025-1225-17 09:18:31:600,4035849,35.47,27.5,0,7933,453,422,34.23,24.39,0,5278.21,2884.68,5171.9,0.55,0.98,短脉冲,无效,392.513,429.76,0,0,0
搜索,2025-1225-17 09:18:31:600,4035850,35.57,32.5,0,7934,453,404,36.44,36.6,0,6181.9,2256.23,5450.98,0.36,0.88,短脉冲,无效,221.857,559.474,0,0,0
搜索,2025-1225-17 09:18:31:600,4035877,38.05,12.5,0,7941,453,458,38.53,10.02,0,16169.63,3214.07,7547.55,0.2,0.47,短脉冲,无效,952.794,1969.946,0,0,0
搜索,2025-1225-17 09:18:31:600,4035878,38.34,17.5,0,7942,453,440,38.67,19.54,0,17211.12,2407.96,6571.76,0.14,0.38,短脉冲,无效,1193.475,2451.738,0,0,0
搜索,2025-1225-17 09:18:31:600,4035888,38.93,-2.5,0,7949,453,1215,40.01,-4.55,-2.4,4428.79,2035.47,1689.4,0.46,0.38,长脉冲,有效,510.478,599.975,0,0,0
搜索,2025-1225-17 09:18:31:600,4035888,38.93,-2.5,0,7949,453,4698,39.87,0.51,37.8,2085.79,829.46,1282.58,0.39,0.61,长脉冲,有效,107.682,128.855,0,0,0
搜索,2025-1225-17 09:18:31:600,4035888,38.93,-2.5,0,7949,453,410,38.26,-3.66,2.4,10028.53,2795.28,2223.16,0.28,0.22,短脉冲,有效,641.116,776.647,0,0,0
搜索,2025-1225-17 09:18:31:600,4035896,39.55,2.5,0,7950,453,4698,39.25,-0.13,37.8,2464.33,300.2,1231.75,0.13,0.5,长脉冲,有效,105.849,94.201,0,0,0
搜索,2025-1225-17 09:18:31:600,4035919,42.02,-2.5,0,7960,453,2522,40.74,-4.25,-15.8,775.46,436.79,253.06,0.57,0.33,长脉冲,有效,85.587,82.359,0,0,0
搜索,2025-1225-17 09:18:31:600,4035919,42.02,-2.5,0,7960,453,4704,40.32,-0.35,37.8,818.98,667.39,331.41,0.82,0.41,长脉冲,有效,95.105,103.961,0,0,0
搜索,2025-1225-17 09:18:31:700,4035939,44.03,12.5,0,7963,453,488,44.23,9.57,0,15413.02,1279.43,8780.87,0.08,0.57,短脉冲,无效,1387.962,2197.845,0,0,0
搜索,2025-1225-17 09:18:31:700,4035969,46.98,12.5,0,7974,453,482,46.75,14.71,0,11656.87,1086.43,4894.85,0.09,0.43,短脉冲,无效,1071.701,549.112,0,0,0
搜索,2025-1225-17 09:18:31:700,4035969,46.98,12.5,0,7974,453,686,47.14,9.06,0,10288.71,703.19,8259.92,0.06,0.8,短脉冲,无效,1180.974,1054.748,0,0,0
搜索,2025-1225-17 09:18:31:700,4035972,47.47,27.5,0,7977,453,1496,48.3,24.14,0,2402.79,839.02,1736.62,0.35,0.72,长脉冲,无效,104.55,231.409,0,0,0
搜索,2025-1225-17 09:18:31:700,4035973,47.57,32.5,0,7978,453,284,46.35,29.46,0,838.99,449.67,504.81,0.54,0.6,短脉冲,无效,118.99,102.17,0,0,0
搜索,2025-1225-17 09:18:31:700,4035980,47.85,-2.5,0,7982,453,1496,49.37,-2.25,2.4,13448.35,9180.8,305.02,0.68,0.02,长脉冲,有效,1308.393,1893.689,0,0,0
搜索,2025-1225-17 09:18:31:800,4036042,53.98,-2.5,0,8004,453,530,53.78,-3.84,78,8208.05,637.48,2086.23,0.08,0.25,短脉冲,有效,376.651,323.907,0,0,0
搜索,2025-1225-17 09:18:31:800,4036062,56.28,17.5,0,8008,453,560,57,19.43,0,8657.3,2617.04,3085.87,0.3,0.36,短脉冲,无效,771.165,935.032,0,0,0
搜索,2025-1225-17 09:18:31:800,4036063,56.37,22.5,0,8009,453,560,57.63,19.16,0,4737.01,2590.21,4295.3,0.55,0.91,短脉冲,无效,398.304,509.158,0,0,0
搜索,2025-1225-17 09:18:31:800,4036064,56.47,27.5,0,8010,453,1760,56.26,24.19,0,4032.15,329.98,3710.86,0.08,0.91,长脉冲,无效,228.316,128.236,0,0,0
搜索,2025-1225-17 09:18:31:800,4036073,56.95,-2.5,0,8015,453,1976,56.61,-3.38,2.4,16403.46,2224.84,2863.3,0.14,0.17,长脉冲,有效,900.212,2545.981,0,0,0
搜索,2025-1225-17 09:18:31:800,4036073,56.95,-2.5,0,8015,453,578,56.85,-0.26,78,6427.73,256.6,2730.87,0.05,0.43,短脉冲,有效,508.647,325.421,0,0,0
搜索,2025-1225-17 09:18:31:800,4036103,59.86,-2.5,0,8026,453,1970,60.73,-3.23,-2.4,20947.07,7708.27,3101.71,0.36,0.14,长脉冲,有效,865.559,2163.082,0,0,0
搜索,2025-1225-17 09:18:31:800,4036103,59.86,-2.5,0,8026,453,1982,60.42,-3.08,2.4,22753.04,5308.35,2783.04,0.24,0.13,长脉冲,有效,1098.246,1973.295,0,0,0
搜索,2025-1225-17 09:18:31:800,4036103,59.86,-2.5,0,8026,453,3121,61.38,-1.15,-2.4,624.75,425.38,144.88,0.68,0.24,长脉冲,有效,28.043,37.315,0,0,0
搜索,2025-1225-17 09:18:31:900,4036125,62.34,22.5,0,8031,453,662,63.36,26.83,0,1196.01,518.53,1112.12,0.44,0.93,短脉冲,无效,76.917,158.142,0,0,0
搜索,2025-1225-17 09:18:31:900,4036134,62.94,-2.5,0,8037,453,2174,61.23,-4.13,-2.4,14732.95,12096.37,4480.5,0.82,0.3,长脉冲,有效,2265.185,151.84,0,0,0
搜索,2025-1225-17 09:18:31:900,4036134,62.94,-2.5,0,8037,453,2180,61.9,-3.89,2.4,11405.96,5067.98,3002.36,0.44,0.27,长脉冲,有效,1798.799,172.135,0,0,0
搜索,2025-1225-17 09:18:31:900,4036165,65.94,-2.5,0,8048,453,2168,66.47,-1.28,-2.4,23510.48,5189.04,4847.64,0.22,0.2,长脉冲,有效,1634.034,2835.344,0,0,0
搜索,2025-1225-17 09:18:31:900,4036165,65.94,-2.5,0,8048,453,2174,66.2,-1.59,2.4,42432.9,4657.95,6136.38,0.11,0.14,长脉冲,有效,2395.427,2598.969,0,0,0
搜索,2025-1225-17 09:18:31:900,4036186,68.35,22.5,0,8053,453,302,67.47,24.82,0,3303.62,1221.93,1470.41,0.36,0.44,短脉冲,无效,180.218,147.557,0,0,0
搜索,2025-1225-17 09:18:31:900,4036195,68.93,-2.5,0,8059,453,2420,68.35,-1.66,-2.4,16470.99,3972.31,2166.67,0.24,0.13,长脉冲,有效,1062.916,2135.608,0,0,0
搜索,2025-1225-17 09:18:32:000,4036215,71,12.5,0,8062,453,302,70.07,15.95,0,10045.89,3973.09,7298.46,0.39,0.72,短脉冲,无效,896.564,1028.209,0,0,0
搜索,2025-1225-17 09:18:32:000,4036218,71.39,27.5,0,8065,453,2426,72.63,24.44,0,1272.77,682.82,1263.54,0.54,0.99,长脉冲,无效,83.438,101.539,0,0,0
搜索,2025-1225-17 09:18:32:000,4036226,71.87,-2.5,0,8070,453,3793,72.55,-1.67,-2.4,23464.53,6627.34,3037,0.28,0.13,长脉冲,有效,2041.947,3249.057,0,0,0
搜索,2025-1225-17 09:18:32:000,4036249,74.48,27.5,0,8076,453,2702,74.09,24.66,0,1224.26,196.48,671.6,0.16,0.55,长脉冲,无效,114.786,163.61,0,0,0
搜索,2025-1225-17 09:18:32:000,4036278,77.37,22.5,0,8086,453,308,76.93,26.15,0,3317.88,593.49,2574.01,0.17,0.77,短脉冲,无效,295.442,380.565,0,0,0
搜索,2025-1225-17 09:18:32:000,4036279,77.48,27.5,0,8087,453,3793,76.45,24.1,0,1104.51,487.18,826.67,0.44,0.76,长脉冲,无效,154.168,156.668,0,0,0
搜索,2025-1225-17 09:18:32:000,4036288,77.94,-2.5,0,8092,453,2588,79.1,-2.75,2.4,10357.54,5160.81,664.02,0.5,0.06,长脉冲,有效,1165.411,632.304,0,0,0
搜索,2025-1225-17 09:18:32:000,4036318,80.82,-2.5,0,8103,453,2588,80.3,-1.8,2.4,14972.25,3166.78,1575.48,0.2,0.11,长脉冲,有效,1658.792,1686.307,0,0,0
搜索,2025-1225-17 09:18:32:000,4036318,80.82,-2.5,0,8103,453,6605,79.64,-4.52,78,1443.81,741.93,544.04,0.52,0.38,长脉冲,有效,216.389,230.733,0,0,0
搜索,2025-1225-17 09:18:32:000,4036326,81.41,2.5,0,8104,453,1118,81.61,1.29,-2.4,8545.68,732.1,1957.13,0.08,0.24,短脉冲,有效,319.137,465.859,0,0,0
搜索,2025-1225-17 09:18:32:100,4036349,83.89,-2.5,0,8114,453,5346,84.06,-2.93,78,6530.75,464.6,629.29,0.08,0.09,长脉冲,有效,950.225,708.89,0,0,0
搜索,2025-1225-17 09:18:32:100,4036349,83.89,-2.5,0,8114,453,1088,84.11,0.42,4.8,21444.92,2014.51,12727.95,0.09,0.6,短脉冲,有效,725.662,1561.483,0,0,0
搜索,2025-1225-17 09:18:32:100,4036380,86.96,-2.5,0,8125,453,1886,86.14,-1.7,-2.4,673.29,231.92,83.73,0.35,0.13,长脉冲,有效,71.41,88.645,0,0,0
搜索,2025-1225-17 09:18:32:400,4036602,108.49,2.5,0,8203,453,584,110.31,-0.04,-7.3,1604.25,1393.49,769.89,0.87,0.47,短脉冲,有效,41.817,66.61,0,0,0
搜索,2025-1225-17 09:18:35:200,4039502,31.85,12.5,0,9239,454,398,31.47,15.25,0,16179.6,2507.11,8907.38,0.16,0.55,短脉冲,无效,1602.138,2207.423,0,0,0
搜索,2025-1225-17 09:18:35:200,4039503,32.14,17.5,0,9240,454,386,32.91,20.82,0,17065.05,5470.94,11849.78,0.31,0.69,短脉冲,无效,1115.108,1423.387,0,0,0
